ECCode      rmrID bondType  weight 
1.4.3.4     24231 C-O*C=O   1      
1.4.3.4     24231 O-O*O=O   1      
1.4.3.5     20232 C-O*C=O   1      
1.4.3.5     20232 O-O*O=O   1      
1.4.3.5     21469 C-O*C=O   1      
1.4.3.5     21469 O-O*O=O   1      
1.4.3.8     21270 C-O*C=O   1      
1.4.3.8     21270 O-O*O=O   1      
1.4.4.2     21049 C-O*C=O   1      
1.4.4.2     22950 C-O*C=O   1      
1.4.99.5    20319 C#N*C-N   1      
1.4.99.5    20319 C-O*C=O   1      
1.4.99.5    24927 C#N*C-N   1      
1.4.99.5    24927 C-O*C=O   1      
1.5.-.-     22841 C%C*C%C   1      
1.5.-.-     22841 C%N*C%N   3      
1.5.-.-     23315 C%N*C%N   1      
1.5.-.-     27599 C%N*C%N   1      
1.5.1.-     21655 C-C*C=C   2      
1.5.1.-     21656 C-C*C=C   2      
1.5.1.-     27175 C%N*C%N   1      
1.5.1.-     27621 C%N*C%N   1      
1.5.1.1     21072 C%N*C%N   1      
1.5.1.1     21074 C%N*C%N   1      
1.5.1.1     21874 C%N*C%N   1      
1.5.1.1     21875 C%N*C%N   1      
1.5.1.15    21047 C%N*C%N   1      
1.5.1.18    23119 C-N*C=N   1      
1.5.1.2     21073 C%N*C%N   1      
1.5.1.2     21075 C%N*C%N   1      
1.5.1.2     22838 C%N*C%N   1      
1.5.1.2     22840 C%N*C%N   1      
1.5.1.21    21874 C%N*C%N   1      
1.5.1.21    21875 C%N*C%N   1      
1.5.1.25    23748 C%N*C%N   1      
1.5.1.25    23749 C%N*C%N   1      
1.5.1.27    24051 C%N*C%N   1      
1.5.1.29    24928 C%C*C%C   1      
1.5.1.29    24928 C%N*C%N   2      
1.5.1.29    24929 C%C*C%C   1      
1.5.1.29    24929 C%N*C%N   2      
1.5.1.3     20804 C%N*C%N   1      
1.5.1.3     20806 C%N*C%N   1      
1.5.1.3     21905 C%N*C@N   1      
1.5.1.3     21906 C%N*C@N   1      
1.5.1.30    24930 C%C*C%C   1      
1.5.1.30    24930 C%N*C%N   2      
1.5.1.32    25093 C%N*C%N   1      
1.5.1.34    21534 C%C*C%C   1      
1.5.1.34    21534 C%N*C%N   4      
1.5.1.34    21535 C%C*C%C   1      
1.5.1.34    21535 C%N*C%N   4      
1.5.1.34    26496 C%N*C%N   2      
1.5.1.34    26497 C%N*C%N   2      
1.5.1.5     21048 C%N*C%N   1      
1.5.1.6     20808 C%N*C%N   2      
1.5.3.12    24059 O-O*O=O   1      
1.5.3.12    24061 C%N*C@N   1      
1.5.3.12    24061 O-O*O=O   1      
1.5.3.12    24114 C%N*C@N   1      
1.5.3.12    24114 O-O*O=O   1      
1.5.3.7     21876 C%N*C%N   1      
1.5.3.7     21876 O-O*O=O   1      
1.5.99.11   23861 C%C*C%C   2      
1.5.99.11   23861 C%N*C%N   1      
1.5.99.3    21877 C%C*C%C   1      
1.5.99.3    21877 C%N*C%N   3      
1.5.99.3    21878 C%N*C%N   1      
1.5.99.8    21077 C%N*C%N   1      
1.5.99.9    23853 C%C*C%C   2      
1.5.99.9    23853 C%N*C%N   2      
1.6.3.1     26321 O-O*O=O   1      
1.6.3.1     26322 O-O*O=O   1      
1.6.5.-     23299 C-O*C=O   2      
1.6.5.-     28270 C%C*C@C   1      
1.6.5.-     28270 C-O*C=O   2      
1.6.5.2     22550 C-O*C=O   2      
1.6.5.2     23147 C-O*C=O   2      
1.6.5.3     21839 C-O*C=O   2      
1.6.5.3     21842 C-O*C=O   2      
1.6.5.6     24495 C-O*C=O   2      
1.6.5.7     24643 C-O*C=O   2      
1.6.6.9     22194 C%C*C%C   1      
1.6.6.9     22194 C%N*C%N   2      
1.7.1.-     24644 N-O*N=O   1      
1.7.1.-     26846 N-O*N=O   1      
1.7.1.-     27133 N-O*N=O   1      
1.7.1.-     27163 N-O*N=O   1      
1.7.1.-     28339 N-O*N=O   1      
1.7.1.1     20681 N-O*N=O   1      
1.7.1.13    26727 C#N*C-N   1      
1.7.1.2     20681 N-O*N=O   1      
1.7.1.2     20682 N-O*N=O   1      
1.7.1.3     20682 N-O*N=O   1      
1.7.1.9     23659 N-O*N=O   1      
1.7.1.9     23660 N-O*N=O   1      
1.7.2.4     22405 N#N*N=N   1      
1.7.3.3     21790 C%C*C%C   1      
1.7.3.3     21790 C%N*C%N   2      
1.7.3.3     21790 C-O*C=O   1      
1.7.3.3     21790 O-O*O=O   1      
1.7.3.4     27846 C-O*C=O   4      
1.7.3.5     21386 N-O*N=O   1      
1.7.3.5     21386 O-O*O=O   1      
1.7.5.2     28495 C-O*C=O   2      
1.7.99.4    20683 N-O*N=O   1      
1.7.99.4    20952 N-O*N=O   1      
1.7.99.4    21841 C-O*C=O   2      
1.7.99.8    26324 N#N*N-N   1      
1.8.1.3     21442 O-S*O=S   1      
1.8.1.4     20176 C-O*C=O   1      
1.8.1.4     21049 C-O*C=O   1      
1.8.1.4     21652 C-O*C=O   1      
1.8.1.4     27659 C-O*C=O   1      
1.8.1.5     24934 C-O*C=O   1      
1.8.2.1     20453 O-S*O=S   1      
1.8.3.1     20458 O-O*O=O   1      
1.8.3.3     20101 O-O*O=O   1      
1.8.4.10    26326 O-S*O=S   1      
1.8.4.8     21725 O-S*O=S   1      
1.8.4.9     24938 O-S*O=S   1      
1.8.5.1     20953 C%C*C%C   1      
1.8.5.1     20953 C-O*C=O   2      
1.8.5.2     26327 C-O*C=O   2      
1.8.99.2    20737 O-S*O=S   1      
1.8.99.2    24248 O-Se*O=Se 1      
1.8.99.2    27662 C%C*C%C   1      
1.8.99.2    27662 C%N*C%N   2      
1.8.99.2    27662 O-S*O=S   1      
1.8.99.3    20246 O-S*O=S   2      
1.97.1.1    23083 Cl-O*Cl=O 1      
2.1.1.-     27872 C-O*C=O   2      
2.1.1.-     28148 C#O*C=O   1      
2.1.1.107   22752 C%C*C%C   3      
2.1.1.107   23415 C%C*C%C   1      
2.1.1.107   26385 C%C*C%C   1      
2.1.1.107   26386 C%C*C%C   2      
2.1.1.107   26386 C%N*C%N   1      
2.1.1.131   24444 C%C*C%C   2      
2.1.1.131   24444 C-O*C=O   1      
2.1.1.131   25025 C%C*C%C   3      
2.1.1.131   25025 C%N*C%N   2      
2.1.1.132   24417 C%C*C%C   3      
2.1.1.132   24417 C%N*C%N   3      
2.1.1.132   24417 C-O*C=O   15     
2.1.1.132   25029 C-O*C=O   15     
2.1.1.133   25026 C%C*C%C   3      
2.1.1.137   24975 As-O*As=O 1      
2.1.1.137   24976 As-O*As=O 1      
2.1.1.142   24980 C-C*C=C   2      
2.1.1.148   25791 C%C*C%C   1      
2.1.1.148   25791 C%N*C%N   2      
2.1.1.16    22940 C-C*C=C   1      
2.1.1.36    20509 C%N*C@N   1      
2.1.1.36    20509 C-N*C=N   1      
2.1.1.41    23827 C-C*C=C   1      
2.1.1.41    26615 C-C*C=C   1      
2.1.1.45    21787 C%N*C%N   1      
2.1.1.54    21436 C%N*C%N   1      
2.1.1.63    23726 C%N*C@N   1      
2.1.1.63    23726 C-O*C=O   1      
2.1.1.67    27349 C-S*C=S   1      
2.1.1.67    27359 C-S*C=S   1      
2.1.1.74    23201 C%C*C%C   1      
2.1.1.74    23201 C%N*C%N   2      
2.1.1.79    22941 C%C*C=C   1      
2.1.2.10    21049 C-O*C=O   1      
2.1.2.10    21966 C%N*C-N   1      
2.1.2.11    21045 C-O*C=O   1      
2.1.2.13    26780 C%N*C%N   2      
2.1.2.2     23736 C%N*C%N   2      
2.1.2.3     20966 C%N*C-N   1      
2.1.2.3     23943 C%N*C%N   2      
2.1.2.9     23407 C%N*C%N   2      
2.2.1.1     20915 C-O*C=O   3      
2.2.1.1     21413 C-O*C=O   1      
2.2.1.1     21566 C-O*C=O   3      
2.2.1.1     26019 C-O*C=O   2      
2.2.1.1     26021 C-O*C=O   1      
2.2.1.2     21564 C%O*C=O   1      
2.2.1.2     27681 C%O*C=O   1      
2.2.1.3     21244 C-O*C=O   2      
2.2.1.3     26019 C-O*C=O   2      
2.2.1.3     26020 C-O*C=O   2      
2.2.1.4     22005 C-O*C=O   1      
2.2.1.5     20406 C-O*C=O   1      
2.2.1.6     20005 C-O*C=O   2      
2.2.1.6     20012 C-O*C=O   2      
2.2.1.6     20191 C-O*C=O   2      
2.2.1.6     24033 C-O*C=O   2      
2.2.1.6     27750 C-O*C=O   2      
2.2.1.7     24862 C-O*C=O   2      
2.2.1.9     27281 C%C*C%C   1      
2.2.1.9     27281 C-O*C=O   1      
2.3.1.-     26877 C-O*C=O   1      
2.3.1.-     26881 C-O*C=O   1      
2.3.1.-     27893 C-O*C=O   1      
2.3.1.-     27894 C-O*C=O   1      
2.3.1.-     27895 C-C*C=C   1      
2.3.1.-     27895 C-O*C=O   1      
2.3.1.-     27896 C-C*C=C   1      
2.3.1.-     27896 C-O*C=O   1      
2.3.1.-     27897 C-C*C=C   1      
2.3.1.-     27897 C-O*C=O   1      
2.3.1.-     27898 C-C*C=C   1      
2.3.1.-     27898 C-O*C=O   1      
2.3.1.-     28148 C#O*C=O   1      
2.3.1.119   21894 C-O*C=O   1      
2.3.1.119   21895 C-O*C=O   1      
2.3.1.12    20176 C-O*C=O   1      
2.3.1.146   22145 C-C*C@C   1      
2.3.1.146   22145 C-O*C=O   4      
2.3.1.151   22094 C-C*C@C   3      
2.3.1.151   22094 C-O*C=O   6      
2.3.1.151   24064 C-C*C@C   3      
2.3.1.151   24064 C-O*C=O   6      
2.3.1.156   24578 C-C*C@C   3      
2.3.1.156   24578 C-O*C=O   6      
2.3.1.159   26397 C-C*C@C   2      
2.3.1.159   26397 C-O*C=O   4      
2.3.1.160   25091 C-O*C=O   1      
2.3.1.165   26400 C-C*C@C   1      
2.3.1.165   26400 C-O*C=O   3      
2.3.1.169   28148 C#O*C=O   1      
2.3.1.170   25750 C-C*C@C   2      
2.3.1.170   25750 C-O*C=O   4      
2.3.1.179   24080 C-O*C=O   1      
2.3.1.179   24273 C-O*C=O   1      
2.3.1.179   24278 C-O*C=O   1      
2.3.1.179   24281 C-O*C=O   1      
2.3.1.179   24284 C-O*C=O   1      
2.3.1.179   24289 C-O*C=O   1      
2.3.1.179   26881 C-O*C=O   1      
2.3.1.180   24080 C-O*C=O   1      
2.3.1.180   24273 C-O*C=O   1      
2.3.1.180   24278 C-O*C=O   1      
2.3.1.180   24281 C-O*C=O   1      
2.3.1.180   24284 C-O*C=O   1      
2.3.1.180   24289 C-O*C=O   1      
2.3.1.182   26539 C-O*C=O   1      
2.3.1.184   28025 C%O*C=O   1      
2.3.1.184   28025 C-O*C=O   1      
2.3.1.37    20711 C-O*C=O   1      
2.3.1.41    24080 C-O*C=O   1      
2.3.1.41    24273 C-O*C=O   1      
2.3.1.41    24278 C-O*C=O   1      
2.3.1.41    24281 C-O*C=O   1      
2.3.1.41    24284 C-O*C=O   1      
2.3.1.41    24289 C-O*C=O   1      
2.3.1.41    26881 C-O*C=O   1      
2.3.1.47    22766 C-O*C=O   1      
2.3.1.50    21101 C-O*C=O   1      
2.3.1.61    21652 C-O*C=O   1      
2.3.1.61    27659 C-O*C=O   1      
2.3.1.74    21388 C-C*C@C   3      
2.3.1.74    21388 C-O*C=O   6      
2.3.1.74    25750 C-C*C@C   2      
2.3.1.74    25750 C-O*C=O   4      
2.3.1.74    27105 C-C*C@C   3      
2.3.1.74    27105 C-O*C=O   6      
2.3.1.74    27106 C-C*C@C   3      
2.3.1.74    27106 C-O*C=O   6      
2.3.1.74    27107 C-C*C@C   3      
2.3.1.74    27107 C-O*C=O   6      
2.3.1.85    23919 C-O*C=O   1      
2.3.1.85    23920 C-O*C=O   1      
2.3.1.85    23921 C-C*C=C   1      
2.3.1.85    23922 C-O*C=O   1      
2.3.1.85    23923 C-C*C=C   1      
2.3.1.85    23928 C-O*C=O   1      
2.3.1.85    23929 C-C*C=C   1      
2.3.1.85    23948 C-O*C=O   1      
2.3.1.85    23950 C-C*C=C   1      
2.3.1.85    24079 C-C*C=C   1      
2.3.1.85    24080 C-O*C=O   1      
2.3.1.85    24273 C-O*C=O   1      
2.3.1.85    24274 C-O*C=O   1      
2.3.1.85    24275 C-C*C=C   1      
2.3.1.85    24277 C-C*C=C   1      
2.3.1.85    24278 C-O*C=O   1      
2.3.1.85    24280 C-C*C=C   1      
2.3.1.85    24281 C-O*C=O   1      
2.3.1.85    24283 C-C*C=C   1      
2.3.1.85    24284 C-O*C=O   1      
2.3.1.85    24285 C-O*C=O   1      
2.3.1.85    24286 C-C*C=C   1      
2.3.1.85    24288 C-C*C=C   1      
2.3.1.85    24289 C-O*C=O   1      
2.3.1.85    24291 C-C*C=C   1      
2.3.1.86    23829 C-C*C=C   1      
2.3.1.86    23919 C-O*C=O   1      
2.3.1.86    23920 C-O*C=O   1      
2.3.1.86    23921 C-C*C=C   1      
2.3.1.86    23922 C-O*C=O   1      
2.3.1.86    23923 C-C*C=C   1      
2.3.1.86    23928 C-O*C=O   1      
2.3.1.86    23929 C-C*C=C   1      
2.3.1.86    23948 C-O*C=O   1      
2.3.1.86    23950 C-C*C=C   1      
2.3.1.86    24078 C-C*C=C   1      
2.3.1.86    24080 C-O*C=O   1      
2.3.1.86    24273 C-O*C=O   1      
2.3.1.86    24274 C-O*C=O   1      
2.3.1.86    24275 C-C*C=C   1      
2.3.1.86    24276 C-C*C=C   1      
2.3.1.86    24278 C-O*C=O   1      
2.3.1.86    24279 C-C*C=C   1      
2.3.1.86    24281 C-O*C=O   1      
2.3.1.86    24282 C-C*C=C   1      
2.3.1.86    24284 C-O*C=O   1      
2.3.1.86    24285 C-O*C=O   1      
2.3.1.86    24286 C-C*C=C   1      
2.3.1.86    24287 C-C*C=C   1      
2.3.1.86    24289 C-O*C=O   1      
2.3.1.86    24290 C-C*C=C   1      
2.3.1.95    21389 C-C*C@C   1      
2.3.1.95    21389 C-O*C=O   4      
2.3.3.-     27721 C-O*C=O   1      
2.3.3.-     27725 C-O*C=O   1      
2.3.3.-     27729 C-O*C=O   1      
2.3.3.-     27733 C-O*C=O   1      
2.3.3.-     27742 C-O*C=O   1      
2.3.3.-     27746 C-O*C=O   1      
2.3.3.-     27781 C-O*C=O   1      
2.3.3.1     20299 C-O*C=O   1      
2.3.3.10    21688 C-O*C=O   1      
2.3.3.11    20801 C-O*C=O   1      
2.3.3.12    22616 C-O*C=O   1      
2.3.3.13    21042 C-O*C=O   1      
2.3.3.14    20225 C-O*C=O   1      
2.3.3.15    24876 O-S*O=S   1      
2.3.3.2     23227 C-O*C=O   1      
2.3.3.3     20299 C-O*C=O   1      
2.3.3.4     23333 C-O*C=O   1      
2.3.3.5     20800 C-O*C=O   1      
2.3.3.6     20859 C-O*C=O   1      
2.3.3.7     21012 C-O*C=O   1      
2.3.3.9     20404 C-O*C=O   1      
2.4.1.13    26402 C-O*C=O   1      
2.4.2.-     23941 C-C*C@C   1      
2.4.2.17    20919 C%N*C@N   1      
2.4.2.17    20919 C-N*C=N   1      
2.4.2.19    22884 C-O*C=O   1      
2.4.2.8     27350 C-S*C=S   1      
2.4.2.8     27358 C-S*C=S   1      
2.5.1.-     24784 C-C*C=C   2      
2.5.1.-     24838 C-C*C=C   2      
2.5.1.-     24839 C-C*C=C   2      
2.5.1.-     24840 C-C*C=C   2      
2.5.1.-     26017 C-O*C=O   3      
2.5.1.-     26415 C-C*C=C   2      
2.5.1.-     26551 C-C*C=C   1      
2.5.1.-     26609 C-C*C=C   2      
2.5.1.-     26634 C-O*C=O   1      
2.5.1.-     27707 C-N*C=N   1      
2.5.1.-     27836 C-C*C=C   2      
2.5.1.-     27837 C-C*C=C   2      
2.5.1.-     27838 C-C*C=C   2      
2.5.1.-     27839 C-C*C=C   2      
2.5.1.-     27840 C-C*C=C   2      
2.5.1.-     27841 C-C*C=C   2      
2.5.1.-     27842 C-C*C=C   2      
2.5.1.-     27871 C-O*C=O   1      
2.5.1.1     21425 C-C*C=C   2      
2.5.1.10    21709 C-C*C=C   2      
2.5.1.15    22639 C%N*C@N   1      
2.5.1.15    22639 C-O*C=O   1      
2.5.1.15    22640 C%N*C@N   1      
2.5.1.15    22640 C-O*C=O   1      
2.5.1.18    26242 C-O*C=O   1      
2.5.1.18    26243 C%O*C=O   1      
2.5.1.20    27513 C-C*C=C   2      
2.5.1.21    20603 C%C*C=C   1      
2.5.1.21    22466 C%C*C=C   1      
2.5.1.28    21426 C-C*C=C   2      
2.5.1.29    21756 C-C*C=C   2      
2.5.1.32    21759 C%C*C=C   1      
2.5.1.32    23651 C%C*C=C   1      
2.5.1.32    26416 C%C*C=C   1      
2.5.1.4     20151 C%O*C=O   1      
2.5.1.4     20151 C-O*C=O   1      
2.5.1.46    26611 C-N*C=N   1      
2.5.1.46    26612 C-N*C=N   1      
2.5.1.47    24188 O-S*O=S   1      
2.5.1.49    24188 O-S*O=S   1      
2.5.1.67    28034 C%C*C=C   1      
2.5.1.68    27638 C-C*C=C   2      
2.5.1.69    28036 C-C*C=C   2      
2.5.1.71    28038 C-C*C=C   2      
2.5.1.72    23708 C-C*C@C   1      
2.5.1.77    28446 C%C*C%C   1      
2.5.1.77    28446 C%N*C%N   1      
2.5.1.78    23854 C%C*C%C   1      
2.5.1.78    23854 C%C*C-C   1      
2.5.1.78    23854 C%N*C%N   1      
2.5.1.78    23854 C%N*C-N   1      
2.5.1.84    26413 C-C*C=C   2      
2.5.1.85    26413 C-C*C=C   2      
2.5.1.9     20054 C%C*C%C   1      
2.5.1.9     20054 C%C*C@C   1      
2.5.1.9     20054 C%N*C%N   1      
2.5.1.9     20054 C%N*C-N   1      
2.6.1.21    24336 C-O*C=O   1      
2.6.1.72    23663 C-O*C=O   2      
2.6.1.86    28042 C%C*C%C   4      
2.7.1.121   20872 C-C*C=C   1      
2.7.1.121   20872 C-O*C=O   1      
2.7.7.38    22887 C%O*C=O   1      
2.7.8.23    24430 C-C*C=C   1      
2.7.8.23    24430 C-O*C=O   2      
2.7.8.23    27956 C-C*C=C   1      
2.7.8.23    27956 C-O*C=O   1      
2.7.8.23    27957 C-O*C=O   1      
2.7.8.26    24475 C%C*C%C   6      
2.7.8.26    24475 C%C*C@C   2      
2.7.8.26    24475 C%N*C%N   6      
2.7.8.26    24475 C%N*C-N   2      
2.7.8.26    24475 C-O*C=O   1      
2.8.1.1     21650 O-S*O=S   1      
2.8.1.2     22672 O-S*O=S   1      
2.8.1.3     21600 O-S*O=S   1      
2.8.1.5     24352 O-S*O=S   1      
2.8.2.10    22702 C-O*C=O   1      
2.9.1.1     27332 O-P*O=P   1      
3.1.1.-     24664 O-S*O=S   1      
3.1.1.-     26797 C%C*C-C   1      
3.1.1.-     26797 C-O*C=O   1      
3.1.1.-     28277 C%C*C-C   1      
3.1.1.-     28277 C%O*C=O   1      
3.1.1.19    21281 C-O*C=O   1      
3.1.1.19    21282 C-O*C=O   1      
3.1.1.24    22573 C%C*C-C   1      
3.1.1.24    22573 C%O*C=O   1      
3.1.1.45    23364 C%O*C=O   1      
3.1.1.45    23364 C-C*C=C   1      
3.1.1.45    24748 C%O*C=O   1      
3.1.1.45    24748 C-C*C=C   1      
3.1.1.45    24749 C%O*C=O   1      
3.1.1.45    24749 C-C*C=C   1      
3.1.1.45    25994 C%O*C=O   1      
3.1.1.45    25994 C-C*C=C   1      
3.1.1.45    25997 C%O*C=O   1      
3.1.1.45    25997 C-C*C=C   1      
3.1.1.45    27236 C%O*C=O   1      
3.1.1.45    27237 C%O*C=O   1      
3.1.1.45    28187 C%O*C=O   1      
3.1.1.45    28187 C-C*C=C   1      
3.1.1.45    28271 C%O*C=O   1      
3.1.1.45    28271 C-C*C=C   1      
3.1.1.45    28273 C%O*C=O   1      
3.1.1.45    28273 C-C*C=C   1      
3.1.1.78    25041 C-O*C=O   1      
3.1.1.82    28059 C-O*C=O   1      
3.1.1.82    28061 C-O*C=O   1      
3.1.3.60    20175 C-C*C=C   1      
3.1.3.60    20175 C-O*C=O   1      
3.1.3.77    26533 C-C*C=C   1      
3.1.3.77    26533 C-O*C=O   1      
3.1.3.77    26535 C-C*C=C   1      
3.1.3.77    26535 C-O*C=O   1      
3.1.7.4     28077 C%C*C=C   3      
3.1.7.4     28077 C-C*C=C   2      
3.13.1.1    24994 O-S*O=S   1      
3.2.1.147   23539 C#N*C=N   1      
3.2.1.31    24298 C-C*C=C   3      
3.3.2.1     22613 C-C*C=C   1      
3.5.-.-     27241 C-O*C=O   1      
3.5.1.10    20811 C%N*C%N   2      
3.5.1.38    20422 C-C*C=C   1      
3.5.1.54    20004 C-O*C=O   1      
3.5.2.15    24789 C-N*C@N   2      
3.5.2.15    24789 C-O*C=O   3      
3.5.2.15    26447 C-N*C@N   2      
3.5.2.15    26447 C-O*C=O   3      
3.5.2.17    25781 C%N*C%N   2      
3.5.2.17    25781 C%N*C-N   1      
3.5.2.17    25781 C-O*C=O   1      
3.5.2.18    27102 C%C*C-C   1      
3.5.3.1     20475 C-N*C=N   1      
3.5.3.10    22104 C-N*C=N   1      
3.5.3.11    20992 C-N*C=N   1      
3.5.3.12    21224 C-N*C=N   1      
3.5.3.15    22248 C-N*C=N   1      
3.5.3.16    21373 C-N*C=N   1      
3.5.3.17    20783 C-N*C=N   1      
3.5.3.18    22151 C-N*C=N   1      
3.5.3.19    20401 C-O*C=O   1      
3.5.3.2     20666 C-N*C=N   1      
3.5.3.20    21226 C-N*C=N   1      
3.5.3.21    24436 C-O*C=O   1      
3.5.3.22    24601 C-N*C=N   1      
3.5.3.3     21350 C-N*C=N   1      
3.5.3.6     20476 C-N*C=N   1      
3.5.3.7     21697 C-N*C=N   1      
3.5.3.8     21953 C-N*C=N   1      
3.5.4.1     20837 C%N*C%N   1      
3.5.4.1     21219 C%N*C%N   1      
3.5.4.10    20966 C%N*C-N   1      
3.5.4.11    22415 C%N*C%N   2      
3.5.4.12    21429 C%N*C%N   1      
3.5.4.13    20487 C%N*C%N   1      
3.5.4.13    21986 C%N*C%N   1      
3.5.4.14    22128 C%N*C%N   1      
3.5.4.15    21827 C%N*C%N   1      
3.5.4.16    20366 C-N*C@N   1      
3.5.4.16    24331 C-O*C=O   1      
3.5.4.17    20152 C%N*C@N   1      
3.5.4.18    20074 C%N*C@N   1      
3.5.4.19    23492 C-N*C=N   1      
3.5.4.2     21070 C%N*C@N   1      
3.5.4.23    23285 C%N*C%N   1      
3.5.4.24    22558 C%N*C%N   1      
3.5.4.26    22979 C%N*C%N   1      
3.5.4.3     21438 C%N*C%N   1      
3.5.4.30    26449 C%N*C%N   1      
3.5.4.4     21344 C%N*C@N   1      
3.5.4.4     22190 C%N*C@N   1      
3.5.4.5     21603 C%N*C%N   1      
3.5.4.5     22128 C%N*C%N   1      
3.5.4.5     27334 C%N*C%N   1      
3.5.4.6     20152 C%N*C@N   1      
3.5.4.7     20103 C%N*C@N   1      
3.5.4.9     21423 C%N*C%N   2      
3.5.5.8     24999 C-S*C=S   1      
3.5.99.1    21486 C%N*C%N   1      
3.5.99.1    21486 C%N*C@N   1      
3.5.99.5    23360 C-C*C=C   1      
3.7.1.-     23882 C-C*C=C   1      
3.7.1.-     23882 C-O*C=O   1      
3.7.1.-     24821 C%C*C-C   1      
3.7.1.-     26950 C-O*C=O   1      
3.7.1.-     28289 C-C*C=C   2      
3.7.1.-     28289 C-O*C=O   2      
3.7.1.9     24545 C-C*C=C   1      
3.7.1.9     24545 C-O*C=O   1      
3.8.1.-     24615 C-C*C=C   1      
3.8.1.-     24616 C-C*C=C   1      
4.1.1.-     20186 C-C*C=C   1      
4.1.1.-     20186 C-O*C=O   2      
4.1.1.-     21191 C-O*C=O   1      
4.1.1.-     22156 C-O*C=O   1      
4.1.1.-     22288 C-O*C=O   1      
4.1.1.-     22539 C-O*C=O   1      
4.1.1.-     22903 C-O*C=O   1      
4.1.1.-     23610 C-O*C=O   1      
4.1.1.-     23654 C-C*C=C   1      
4.1.1.-     23654 C-O*C=O   1      
4.1.1.-     24086 C-O*C=O   1      
4.1.1.-     24211 C%C*C@C   1      
4.1.1.-     24211 C-O*C=O   1      
4.1.1.-     24304 C-O*C=O   1      
4.1.1.-     24305 C-O*C=O   1      
4.1.1.-     24365 C-O*C=O   1      
4.1.1.-     24620 C-O*C=O   1      
4.1.1.-     24621 C-O*C=O   1      
4.1.1.-     25784 C%N*C%N   1      
4.1.1.-     25784 C-O*C=O   2      
4.1.1.-     25792 C-O*C=O   1      
4.1.1.-     26080 C-O*C=O   1      
4.1.1.-     26127 C-O*C=O   1      
4.1.1.-     27861 C-O*C=O   1      
4.1.1.-     27995 C-O*C=O   1      
4.1.1.-     28133 C-O*C=O   1      
4.1.1.-     28134 C-O*C=O   1      
4.1.1.-     28215 C-O*C=O   1      
4.1.1.-     28258 C-O*C=O   1      
4.1.1.-     28259 C-O*C=O   1      
4.1.1.1     20012 C-O*C=O   2      
4.1.1.1     20190 C-O*C=O   1      
4.1.1.1     20543 C-O*C=O   1      
4.1.1.1     20649 C-O*C=O   1      
4.1.1.11    20421 C-O*C=O   1      
4.1.1.12    20341 C-O*C=O   1      
4.1.1.12    20739 O-S*O=S   1      
4.1.1.14    21242 C-O*C=O   1      
4.1.1.15    20216 C-O*C=O   1      
4.1.1.15    20421 C-O*C=O   1      
4.1.1.15    21443 C-O*C=O   1      
4.1.1.15    22112 C-O*C=O   1      
4.1.1.16    23574 C-O*C=O   1      
4.1.1.17    20574 C-O*C=O   1      
4.1.1.18    20396 C-O*C=O   1      
4.1.1.19    20485 C-O*C=O   1      
4.1.1.2     20448 C-O*C=O   1      
4.1.1.20    20387 C-O*C=O   1      
4.1.1.21    23642 C-O*C=O   1      
4.1.1.22    21000 C-O*C=O   1      
4.1.1.23    20830 C-O*C=O   1      
4.1.1.24    20852 C-O*C=O   1      
4.1.1.24    21588 C-O*C=O   1      
4.1.1.25    20634 C-O*C=O   1      
4.1.1.25    21767 C-O*C=O   1      
4.1.1.28    20588 C-O*C=O   1      
4.1.1.28    20601 C-O*C=O   1      
4.1.1.28    20634 C-O*C=O   1      
4.1.1.28    21000 C-O*C=O   1      
4.1.1.28    21767 C-O*C=O   1      
4.1.1.28    22316 C-O*C=O   1      
4.1.1.28    24232 C-O*C=O   1      
4.1.1.29    21443 C-O*C=O   1      
4.1.1.29    22112 C-O*C=O   1      
4.1.1.3     20184 C-O*C=O   1      
4.1.1.3     20403 C-O*C=O   1      
4.1.1.3     20856 C-O*C=O   1      
4.1.1.30    22556 C-O*C=O   1      
4.1.1.34    21627 C%O*C=O   1      
4.1.1.34    21627 C-O*C=O   2      
4.1.1.35    21195 C-O*C=O   1      
4.1.1.36    22820 C-O*C=O   1      
4.1.1.37    22754 C-O*C=O   4      
4.1.1.37    24293 C-O*C=O   4      
4.1.1.39    20021 C-O*C=O   1      
4.1.1.39    22704 C-O*C=O   1      
4.1.1.4     21180 C-O*C=O   1      
4.1.1.40    21202 C-O*C=O   1      
4.1.1.41    20793 C-O*C=O   1      
4.1.1.42    22052 C-O*C=O   1      
4.1.1.43    21191 C-O*C=O   1      
4.1.1.43    21684 C-O*C=O   1      
4.1.1.44    22990 C%C*C%C   2      
4.1.1.44    22990 C-O*C=O   1      
4.1.1.45    23735 C-O*C=O   1      
4.1.1.46    20704 C-O*C=O   1      
4.1.1.47    20011 C-O*C=O   2      
4.1.1.48    23018 C-C*C@C   1      
4.1.1.48    23018 C-O*C=O   1      
4.1.1.5     22534 C-O*C=O   1      
4.1.1.5     22535 C-O*C=O   1      
4.1.1.50    20149 C-O*C=O   1      
4.1.1.51    22981 C-O*C=O   1      
4.1.1.52    23075 C-O*C=O   1      
4.1.1.53    20601 C-O*C=O   1      
4.1.1.54    22691 C-C*C=C   1      
4.1.1.54    22691 C-O*C=O   2      
4.1.1.55    21409 C-O*C=O   1      
